ride_id,driver_id,passenger_id,pickup_datetime,dropoff_datetime,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,fare_amount,tip_amount,surge_multiplier,ride_status
RIDE00000168,DRV000300,PAS001206,2026-04-30 08:45:00,2026-04-30 08:52:00,37.774043,-122.400656,37.771254,-122.409284,6.03,0.0,1.0,completed
RIDE00000169,DRV001212,PAS002540,2026-04-30 20:23:00,2026-04-30 20:29:00,37.760284,-122.436474,37.752195,-122.44824,6.7,1.0,1.0,completed
RIDE00000170,DRV000042,PAS001953,2026-04-30 19:16:00,2026-04-30 21:16:00,37.764827,-122.421428,37.354285,-121.898578,152.02,26.0,1.0,completed
RIDE00000171,DRV000234,PAS000937,2026-04-30 16:23:00,2026-04-30 16:28:00,37.77187,-122.416248,37.801485,-122.41238,9.79,0.0,1.0,completed
RIDE00000172,DRV000680,PAS002369,2026-04-30 15:49:00,2026-04-30 15:57:00,37.749189,-122.447367,37.788322,-122.442461,12.55,0.0,1.0,completed
RIDE00000173,DRV001907,PAS002715,2026-04-30 23:42:00,2026-05-01 00:53:00,37.812275,-122.255431,37.432943,-122.149637,99.39,0.0,1.0,completed
RIDE00000174,DRV001389,PAS000997,2026-04-30 19:56:00,2026-04-30 20:07:00,37.345353,-121.873253,37.349373,-121.877131,6.79,0.0,1.0,completed
RIDE00000175,DRV000764,PAS004834,2026-04-30 15:23:00,2026-04-30 15:30:00,37.77978,-122.42497,37.753496,-122.414209,9.98,0.0,1.0,completed
RIDE00000176,DRV001293,PAS000615,2026-04-30 17:06:00,2026-04-30 19:06:00,37.331536,-121.877347,37.876913,-122.287819,162.06,37.0,1.0,completed
RIDE00000177,DRV000138,PAS003063,2026-04-30 17:18:00,2026-04-30 17:23:00,37.368539,-122.078099,37.394424,-122.083999,23.07,0.0,2.53,completed
RIDE00000178,DRV001544,PAS003211,2026-04-30 14:39:00,2026-04-30 14:44:00,37.812346,-122.256023,37.801406,-122.261345,6.28,0.0,1.0,completed
RIDE00000179,DRV000537,PAS004967,2026-04-30 08:09:00,2026-04-30 10:09:00,37.804292,-122.425861,37.400464,-122.095674,132.13,24.0,1.0,completed
RIDE00000180,DRV000399,PAS003489,2026-04-30 12:47:00,2026-04-30 12:56:00,37.819198,-122.421659,37.81987,-122.428919,6.32,0.0,1.0,completed
RIDE00000181,DRV000609,PAS002569,2026-04-30 10:21:00,2026-04-30 12:16:00,37.779617,-122.411181,37.349749,-121.872865,154.86,0.0,1.0,completed
RIDE00000182,DRV001024,PAS003166,2026-04-30 17:43:00,2026-04-30 17:58:00,37.78365,-122.44527,37.747739,-122.417076,15.22,2.0,1.0,completed
RIDE00000183,DRV001350,PAS002062,2026-04-30 10:10:00,2026-04-30 10:22:00,37.807059,-122.418147,37.770544,-122.403523,17.75,0.0,1.31,completed
RIDE00000184,DRV000446,PAS000630,2026-04-30 08:53:00,2026-04-30 09:15:00,37.782702,-122.38625,37.761086,-122.449004,39.45,7.0,2.01,completed
RIDE00000185,DRV000205,PAS004856,2026-04-30 15:32:00,2026-04-30 15:37:00,37.779641,-122.392599,37.77658,-122.440131,11.33,2.0,1.0,completed
RIDE00000186,DRV001907,PAS003590,2026-04-30 08:05:00,2026-04-30 08:10:00,37.765375,-122.453454,37.760491,-122.436585,6.76,0.0,1.0,completed
RIDE00000187,DRV000406,PAS003164,2026-04-30 08:14:00,2026-04-30 08:34:00,37.388945,-122.079532,37.424178,-122.155348,31.57,4.0,1.43,completed
RIDE00000188,DRV000227,PAS001211,2026-04-30 06:52:00,2026-04-30 07:18:00,37.798842,-122.260613,37.792245,-122.429679,36.33,0.0,1.0,completed
RIDE00000189,DRV000326,PAS003906,2026-04-30 17:22:00,2026-04-30 17:29:00,37.77533,-122.43129,37.766697,-122.402479,9.34,0.0,1.0,completed
RIDE00000190,DRV001577,PAS000121,2026-04-30 17:48:00,2026-04-30 18:03:00,37.756016,-122.43648,37.797747,-122.410961,22.11,4.0,1.38,completed
RIDE00000191,DRV000015,PAS001234,2026-04-30 16:46:00,2026-04-30 17:57:00,37.368148,-122.081704,37.794917,-122.447565,124.2,0.0,1.0,completed
RIDE00000192,DRV000305,PAS002649,2026-04-30 20:32:00,2026-04-30 21:50:00,37.798159,-122.419012,37.452438,-122.13373,106.27,0.0,1.0,completed
RIDE00000193,DRV000668,PAS002638,2026-04-30 19:30:00,2026-04-30 21:29:00,37.438744,-122.159471,37.880613,-122.257107,332.55,63.0,2.65,completed
RIDE00000194,DRV001072,PAS001586,2026-04-30 08:56:00,2026-04-30 09:06:00,37.752748,-122.432009,37.7724,-122.419733,9.77,0.0,1.0,completed
RIDE00000195,DRV001681,PAS002448,2026-04-30 06:29:00,2026-04-30 06:34:00,37.771222,-122.436121,37.781117,-122.447713,6.62,0.0,1.0,completed
RIDE00000196,DRV000393,PAS000861,2026-04-30 17:25:00,2026-04-30 17:30:00,37.748019,-122.397741,37.750418,-122.426739,11.29,0.0,1.33,completed
RIDE00000197,DRV001216,PAS004310,2026-04-30 18:36:00,2026-04-30 18:44:00,37.771178,-122.449984,37.789968,-122.417641,11.07,2.0,1.0,completed
RIDE00000198,DRV001207,PAS000693,2026-04-30 07:41:00,2026-04-30 07:46:00,37.770551,-122.43422,37.796846,-122.436611,19.9,4.0,2.18,completed
RIDE00000199,DRV000861,PAS004346,2026-04-30 04:11:00,2026-04-30 04:20:00,37.793708,-122.410128,37.760856,-122.419092,11.74,2.0,1.0,completed
RIDE00000200,DRV000003,PAS002643,2026-04-30 11:31:00,2026-04-30 11:36:00,37.798003,-122.393044,37.797027,-122.421872,8.44,0.0,1.0,completed
RIDE00000201,DRV000626,PAS000296,2026-04-30 22:13:00,2026-04-30 22:23:00,37.801532,-122.436529,37.753215,-122.444198,14.98,2.0,1.0,completed
RIDE00000202,DRV001444,PAS002701,2026-04-30 09:30:00,2026-04-30 09:40:00,37.810273,-122.41179,37.78882,-122.427289,10.31,0.0,1.0,completed
RIDE00000203,DRV001703,PAS000093,2026-04-30 18:18:00,2026-04-30 18:55:00,37.86862,-122.256425,37.763278,-122.413866,94.26,0.0,2.08,completed
RIDE00000204,DRV000501,PAS003458,2026-04-30 17:49:00,2026-04-30 18:29:00,37.767461,-122.425746,37.869471,-122.275804,44.92,0.0,1.0,completed
RIDE00000205,DRV000891,PAS004247,2026-04-30 14:39:00,2026-04-30 14:54:00,37.869005,-122.259235,37.811427,-122.254346,18.23,3.0,1.0,completed
RIDE00000206,DRV001192,PAS001129,2026-04-30 21:06:00,2026-04-30 21:12:00,37.776527,-122.399746,37.776977,-122.456647,13.05,0.0,1.0,completed
RIDE00000207,DRV001511,PAS004289,2026-04-30 23:00:00,2026-04-30 23:12:00,37.811347,-122.401508,37.753398,-122.42575,17.98,0.0,1.0,completed
RIDE00000208,DRV000486,PAS003075,2026-04-30 18:51:00,2026-04-30 19:02:00,37.454379,-122.130867,37.429917,-122.137429,10.67,0.0,1.0,completed
RIDE00000209,DRV000516,PAS002692,2026-04-30 12:10:00,2026-04-30 12:18:00,37.397031,-122.07031,37.394122,-122.084496,7.16,0.0,1.0,completed
RIDE00000210,DRV000544,PAS000448,2026-04-30 18:31:00,2026-04-30 18:58:00,37.767783,-122.403914,37.807211,-122.256138,82.31,12.0,2.38,completed
RIDE00000211,DRV001945,PAS004039,2026-04-30 17:47:00,2026-04-30 17:59:00,,-122.419435,37.781605,-122.46356,14.37,0.0,1.0,completed
RIDE00000212,DRV000486,PAS003220,2026-04-30 10:58:00,2026-04-30 11:21:00,37.790364,-122.264801,37.765057,-122.421145,33.95,0.0,1.0,completed
RIDE00000213,DRV000724,PAS003479,2026-04-30 22:31:00,2026-04-30 22:36:00,37.326825,-121.88444,37.327756,-121.898524,6.19,1.0,1.0,completed
RIDE00000214,DRV001216,PAS004722,2026-04-30 20:28:00,2026-04-30 20:33:00,37.776399,-122.45821,37.752455,-122.450227,8.82,0.0,1.0,completed
RIDE00000215,DRV000455,PAS000871,2026-04-30 16:44:00,2026-04-30 18:19:00,37.349174,-121.897511,37.804637,-122.393639,148.09,31.0,1.0,completed
RIDE00000216,DRV000592,PAS000885,2026-04-30 08:10:00,2026-04-30 08:40:00,37.784877,-122.409948,37.85947,-122.289613,35.01,0.0,1.0,completed
RIDE00000217,DRV001035,PAS002383,2026-04-30 19:16:00,2026-04-30 20:58:00,37.451721,-122.134321,37.878854,-122.266164,234.95,0.0,1.98,completed
RIDE00000218,DRV001640,PAS004005,2026-04-30 14:11:00,2026-04-30 14:18:00,37.779497,-122.436329,37.811497,-122.391323,13.91,0.0,1.0,completed
RIDE00000219,DRV001125,PAS000612,2026-04-30 19:45:00,2026-04-30 19:57:00,37.383087,-122.091164,37.399617,-122.08364,20.09,0.0,2.11,completed
RIDE00000220,DRV001243,PAS004692,2026-04-30 20:01:00,2026-04-30 21:08:00,37.791865,-122.414225,37.391315,-122.074015,116.55,0.0,1.0,completed
RIDE00000221,DRV001155,PAS002014,2026-04-30 09:04:00,2026-04-30 09:09:00,37.807272,-122.417678,37.811984,-122.412862,5.18,0.0,1.0,completed
RIDE00000222,DRV001914,PAS003787,2026-04-30 16:00:00,2026-04-30 16:25:00,37.793186,-122.437866,37.868816,-122.287474,37.4,0.0,1.0,completed
RIDE00000223,DRV000089,PAS003167,2026-04-30 11:30:00,2026-04-30 12:43:00,37.785145,-122.408946,37.441341,-122.155945,101.84,0.0,1.0,completed
RIDE00000224,DRV000260,PAS000872,2026-04-30 09:34:00,2026-04-30 11:08:00,37.345364,-121.897838,37.801524,-122.405142,149.02,24.0,1.0,completed
RIDE00000225,DRV001880,PAS000068,2026-04-30 12:25:00,,37.795499,-122.389897,,,0.0,0.0,1.0,cancelled
RIDE00000226,DRV001159,PAS004402,2026-04-30 16:23:00,2026-04-30 16:30:00,37.759487,-122.435195,37.76775,-122.408823,8.96,0.0,1.0,completed
RIDE00000227,DRV001980,PAS002022,2026-04-30 18:34:00,2026-04-30 20:07:00,37.45697,-122.139884,37.819954,-122.420181,113.19,25.0,1.0,completed
RIDE00000228,DRV000546,PAS002607,2026-04-30 18:44:00,2026-04-30 20:21:00,37.797189,-122.276753,37.378944,-122.091668,202.69,0.0,1.72,completed
RIDE00000229,DRV000922,PAS003216,2026-04-30 15:06:00,2026-04-30 16:35:00,37.388232,-122.079174,37.787198,-122.435723,124.33,0.0,1.0,completed
RIDE00000230,DRV000305,PAS001914,2026-04-30 08:12:00,2026-04-30 08:17:00,37.348642,-121.897945,37.324413,-121.903161,14.67,4.0,1.67,completed
RIDE00000231,DRV000885,PAS004936,2026-04-30 08:36:00,2026-04-30 10:06:00,37.369202,-122.07682,37.799759,-122.25648,117.74,0.0,1.0,completed
RIDE00000232,DRV000823,PAS004835,2026-04-30 08:18:00,2026-04-30 10:18:00,37.33033,-121.868973,37.786398,-122.427772,162.22,0.0,1.0,completed
RIDE00000233,DRV000676,PAS002137,2026-04-30 16:41:00,2026-04-30 17:44:00,37.805723,-122.409902,37.447531,-122.135916,102.89,24.0,1.0,completed
RIDE00000234,DRV001427,PAS003815,2026-04-30 18:23:00,2026-04-30 18:32:00,37.779366,-122.407074,37.799325,-122.453482,13.33,0.0,1.0,completed
RIDE00000235,DRV001750,PAS002014,2026-04-30 17:48:00,2026-04-30 17:53:00,37.793799,-122.384573,37.809764,-122.393222,7.37,0.0,1.0,completed
RIDE00000236,DRV000215,PAS002741,2026-04-30 19:38:00,2026-04-30 19:45:00,37.337735,-121.873802,37.330087,-121.888954,7.38,2.0,1.0,completed
RIDE00000237,DRV000159,PAS001473,2026-04-30 21:48:00,2026-04-30 23:00:00,37.424171,-122.145957,37.810237,-122.272134,101.7,0.0,1.0,completed
RIDE00000238,DRV001320,PAS001538,2026-04-30 15:47:00,2026-04-30 17:05:00,37.372797,-122.07315,37.787801,-122.427446,123.4,0.0,1.0,completed
RIDE00000239,DRV000623,PAS000586,2026-04-30 14:12:00,2026-04-30 14:18:00,37.786887,-122.28905,37.794533,-122.268907,7.74,0.0,1.0,completed
RIDE00000240,DRV000206,PAS000307,2026-04-30 18:25:00,2026-04-30 19:00:00,37.745674,-122.424055,37.876076,-122.259992,48.78,0.0,1.0,completed
RIDE00000241,DRV000225,PAS003489,2026-04-30 12:10:00,2026-04-30 12:15:00,37.45783,-122.140079,37.431051,-122.138563,9.22,0.0,1.0,completed
RIDE00000242,DRV001433,PAS002528,2026-04-30 20:13:00,2026-04-30 20:21:00,37.77193,-122.428655,37.769265,-122.407938,8.13,1.0,1.0,completed
RIDE00000243,DRV001450,PAS000421,2026-04-30 17:28:00,2026-04-30 17:37:00,37.776985,-122.392384,37.800758,-122.447279,14.83,0.0,1.0,completed
RIDE00000244,DRV001611,PAS000560,2026-04-30 18:48:00,2026-04-30 19:00:00,37.386324,-122.080166,37.369862,-122.067361,9.87,0.0,1.0,completed
RIDE00000245,DRV001045,PAS001407,2026-04-30 13:40:00,2026-04-30 15:22:00,37.800487,-122.4381,37.330573,-121.875979,159.11,20.0,1.0,completed
RIDE00000246,DRV001488,PAS002223,2026-04-30 14:40:00,2026-04-30 14:45:00,37.388179,-122.076639,37.382103,-122.089182,6.27,0.0,1.0,completed
RIDE00000247,DRV001524,PAS003270,2026-04-30 09:15:00,2026-04-30 09:21:00,37.792767,-122.452908,37.8031,-122.482484,9.26,0.0,1.0,completed
RIDE00000248,DRV000130,PAS001201,2026-04-30 15:12:00,2026-04-30 15:39:00,37.887362,-122.278577,37.778189,-122.404031,39.29,9.0,1.0,completed
RIDE00000249,DRV001831,PAS002062,2026-04-30 12:15:00,2026-04-30 12:20:00,37.747543,-122.451124,37.776722,-122.428432,10.67,2.0,1.0,completed
RIDE00000250,DRV000915,PAS000500,2026-04-30 13:20:00,2026-04-30 13:26:00,37.817173,-122.414426,37.765703,-122.415942,14.32,3.0,1.0,completed
RIDE00000251,DRV000991,PAS004019,2026-04-30 08:00:00,2026-04-30 08:09:00,37.782467,-122.435427,37.808379,-122.420675,10.73,0.0,1.0,completed
RIDE00000252,DRV001364,PAS002918,2026-04-30 06:42:00,2026-04-30 06:53:00,37.781552,-122.418133,37.765204,-122.401033,9.93,0.0,1.0,completed
RIDE00000253,DRV001168,PAS003925,2026-04-30 05:44:00,2026-04-30 05:55:00,37.765437,-122.423243,37.793949,-122.451022,12.8,0.0,1.0,completed
RIDE00000254,DRV001608,PAS002297,2026-04-30 15:25:00,,37.793547,-122.272022,,,0.0,0.0,1.0,cancelled
RIDE00000255,DRV000406,PAS004978,2026-04-30 07:36:00,2026-04-30 07:46:00,37.772637,-122.443811,37.782319,-122.446024,7.41,0.0,1.0,completed
RIDE00000256,DRV001787,PAS001032,2026-04-30 11:41:00,2026-04-30 12:11:00,37.392299,-122.075081,37.324209,-121.884717,43.79,11.0,1.0,completed
RIDE00000257,DRV001931,PAS001423,2026-04-30 17:41:00,,37.397446,-122.077476,,,0.0,0.0,1.0,cancelled
RIDE00000258,DRV000508,PAS004441,2026-04-30 02:23:00,2026-04-30 02:37:00,37.377404,-122.084889,37.44898,-122.125518,21.98,4.0,1.0,completed
RIDE00000259,DRV001007,PAS004683,2026-04-30 19:43:00,2026-04-30 19:48:00,37.746986,-122.413138,37.742806,-122.425694,6.1,2.0,1.0,completed
RIDE00000260,DRV001628,PAS004520,2026-04-30 17:10:00,2026-04-30 17:19:00,37.814609,-122.434227,37.80975,-122.453669,19.67,3.0,2.36,completed
RIDE00000261,DRV000747,PAS002970,2026-04-30 12:10:00,2026-04-30 12:18:00,37.784045,-122.429504,37.810466,-122.409817,10.87,0.0,1.0,completed
RIDE00000262,DRV000504,PAS000312,2026-04-30 09:26:00,2026-04-30 09:37:00,37.79604,-122.417152,37.811284,-122.426162,9.07,1.0,1.0,completed
RIDE00000263,DRV001361,PAS003040,2026-04-30 13:08:00,2026-04-30 13:13:00,37.776524,-122.421742,37.803172,-122.402529,9.97,0.0,1.0,completed
RIDE00000264,DRV000534,PAS001850,2026-04-30 08:00:00,2026-04-30 08:05:00,37.785891,-122.455007,37.777154,-122.455923,5.71,0.0,1.0,completed
RIDE00000265,DRV001892,PAS002646,2026-04-30 08:58:00,2026-04-30 09:30:00,37.767396,-122.409524,37.797331,-122.256657,36.32,0.0,1.0,completed
RIDE00000266,DRV001646,PAS002492,2026-04-30 07:37:00,2026-04-30 07:46:00,37.768577,-122.42555,37.77872,-122.419922,11.25,0.0,1.53,completed
RIDE00000267,DRV001635,PAS002334,2026-04-30 17:24:00,2026-04-30 17:29:00,37.793983,-122.416979,37.811429,-122.421801,7.47,1.0,1.0,completed
RIDE00000268,DRV000992,PAS001236,2026-04-30 21:43:00,2026-04-30 23:17:00,37.787655,-122.454096,37.372063,-122.070134,130.93,30.0,1.0,completed
RIDE00000269,DRV001265,PAS000427,2026-04-30 19:25:00,2026-04-30 19:35:00,37.80788,-122.406557,37.793905,-122.392174,12.25,0.0,1.36,completed
RIDE00000270,DRV001573,PAS001953,2026-04-30 14:13:00,2026-04-30 14:24:00,37.811016,-122.403684,37.796611,-122.410131,8.77,0.0,1.0,completed
RIDE00000271,DRV000919,PAS001552,2026-04-30 15:18:00,2026-04-30 16:16:00,37.434741,-122.144942,37.80341,-122.447183,105.44,0.0,1.0,completed
RIDE00000272,DRV001707,PAS002275,2026-04-30 10:33:00,2026-04-30 10:38:00,37.451848,-122.131272,37.434746,-122.137948,7.48,1.0,1.0,completed
RIDE00000273,DRV000994,PAS003626,2026-04-30 21:47:00,2026-04-30 23:26:00,37.336825,-121.903303,37.746074,-122.417865,144.65,34.0,1.0,completed
RIDE00000274,DRV001118,PAS001234,2026-04-30 09:32:00,2026-04-30 09:52:00,37.805712,-122.422675,37.799811,-122.275424,31.17,4.0,1.0,completed
RIDE00000275,DRV000602,PAS003572,2026-04-30 07:14:00,2026-04-30 08:40:00,37.444891,-122.12632,37.759493,-122.441019,106.41,0.0,1.0,completed
RIDE00000276,DRV000452,PAS004209,2026-04-30 18:51:00,2026-04-30 18:57:00,37.780078,-122.402064,37.795959,-122.42541,9.04,0.0,1.0,completed
RIDE00000277,DRV000722,PAS001539,2026-04-30 22:56:00,2026-05-01 00:00:00,37.777236,-122.401403,37.435788,-122.149901,98.63,23.0,1.0,completed
RIDE00000278,DRV000466,PAS004164,2026-04-30 19:49:00,2026-04-30 21:49:00,37.865389,-122.268357,37.336288,-121.900652,156.03,34.0,1.0,completed
RIDE00000279,DRV001382,PAS004476,2026-04-30 21:42:00,2026-04-30 22:05:00,37.856921,-122.286461,37.7818,-122.420587,34.67,0.0,1.0,completed
RIDE00000280,DRV001410,PAS001309,2026-04-30 05:48:00,2026-04-30 05:58:00,37.781266,-122.458099,37.777343,-122.434035,9.28,0.0,1.0,completed
RIDE00000281,DRV001725,PAS004373,2026-04-30 19:02:00,2026-04-30 19:12:00,37.782164,-122.38954,37.802803,-122.384485,9.59,0.0,1.0,completed
RIDE00000282,DRV001781,PAS002942,2026-04-30 20:47:00,2026-04-30 20:58:00,37.455872,-122.127501,37.388094,-122.077185,21.11,0.0,1.0,completed
RIDE00000283,DRV001553,PAS003425,2026-04-30 22:12:00,2026-04-30 23:45:00,37.817215,-122.288597,37.320419,-121.898757,144.25,36.0,1.0,completed
RIDE00000284,DRV001300,PAS000511,2026-04-30 12:46:00,2026-04-30 12:58:00,37.754993,-122.421246,37.762179,-122.423296,7.53,1.0,1.0,completed
RIDE00000285,DRV000407,PAS003365,2026-04-30 08:58:00,2026-04-30 09:03:00,37.805204,-122.267536,37.787139,-122.275025,7.7,0.0,1.0,completed
RIDE00000286,DRV001204,PAS003261,2026-04-30 10:16:00,2026-04-30 10:46:00,37.349358,-121.871884,37.400138,-122.079338,45.07,0.0,1.0,completed
RIDE00000287,DRV001485,PAS002513,2026-04-30 10:35:00,2026-04-30 10:56:00,37.761351,-122.410297,37.809745,-122.286133,30.09,5.0,1.0,completed
RIDE00000288,DRV001240,PAS003786,2026-04-30 07:08:00,2026-04-30 07:17:00,37.809832,-122.417692,37.779,-122.385421,12.99,0.0,1.0,completed
RIDE00000289,DRV001055,PAS001389,2026-04-30 21:18:00,2026-04-30 21:29:00,37.800493,-122.408621,37.80436,-122.397601,7.65,0.0,1.0,completed
RIDE00000290,DRV000177,PAS004866,2026-04-30 10:41:00,2026-04-30 10:46:00,37.780743,-122.406767,37.771031,-122.423716,7.22,1.0,1.0,completed
RIDE00000291,DRV001225,PAS003095,2026-04-30 19:30:00,2026-04-30 19:35:00,37.770044,-122.455009,37.762875,-122.461729,5.74,0.0,1.0,completed
RIDE00000292,DRV001931,PAS001566,2026-04-30 19:04:00,2026-04-30 20:46:00,37.779943,-122.392126,37.456815,-122.137432,232.68,55.0,2.17,completed
RIDE00000293,DRV000057,PAS001887,2026-04-30 17:16:00,2026-04-30 19:16:00,37.767066,-122.415696,37.383198,-122.077724,129.58,17.0,1.0,completed
RIDE00000294,DRV000875,PAS000921,2026-04-30 14:49:00,2026-04-30 15:06:00,37.817121,-122.27029,37.777285,-122.428097,33.07,0.0,1.0,completed
RIDE00000295,DRV000212,PAS002935,2026-04-30 10:26:00,2026-04-30 10:36:00,37.39099,-122.094626,37.377039,-122.09639,8.23,1.0,1.0,completed
RIDE00000296,DRV001573,PAS002286,2026-04-30 19:11:00,2026-04-30 19:20:00,37.348898,-121.888114,37.328283,-121.888962,9.21,0.0,1.0,completed
RIDE00000297,DRV001716,PAS001946,2026-04-30 07:47:00,2026-04-30 07:53:00,37.763833,-122.432919,37.789965,-122.445988,21.0,0.0,2.15,completed
RIDE00000298,DRV001253,PAS001024,2026-04-30 10:29:00,2026-04-30 10:34:00,37.395377,-122.073762,37.388927,-122.088604,6.62,0.5,1.0,completed
RIDE00000299,DRV001400,PAS004781,2026-04-30 01:55:00,2026-04-30 02:00:00,37.742302,-122.428743,37.772884,-122.408014,10.75,3.0,1.0,completed
RIDE00000300,DRV000300,PAS004713,2026-04-30 08:27:00,2026-04-30 08:39:00,37.771147,-122.42338,37.803478,-122.429422,12.46,0.0,1.0,completed
RIDE00000301,DRV000921,PAS003074,2026-04-30 10:56:00,2026-04-30 11:23:00,37.781385,-122.434094,37.878926,-122.287344,40.08,0.0,1.0,completed
RIDE00000302,DRV000960,PAS004308,2026-04-30 18:38:00,2026-04-30 18:54:00,37.797176,-122.395135,37.812733,-122.4494,16.18,0.0,1.0,completed
RIDE00000303,DRV001632,PAS002358,2026-04-30 20:09:00,2026-04-30 20:55:00,37.337903,-121.872571,37.425716,-122.15582,63.31,0.0,1.0,completed
RIDE00000304,DRV000025,PAS001001,2026-04-30 20:09:00,2026-04-30 20:20:00,37.37586,-122.091752,37.381183,-122.098186,7.24,0.0,1.0,completed
RIDE00000305,DRV000452,PAS004258,2026-04-30 22:10:00,2026-04-30 22:15:00,37.81662,-122.437928,37.81503,-122.443755,5.0,0.5,1.0,completed
RIDE00000306,DRV000559,PAS004108,2026-04-30 09:15:00,2026-04-30 10:43:00,37.784286,-122.413139,37.325864,-121.890403,149.15,27.0,1.0,completed
RIDE00000307,DRV000305,PAS004566,2026-04-30 13:58:00,2026-04-30 15:56:00,37.335137,-121.895676,37.752523,-122.444285,155.21,0.0,1.0,completed
RIDE00000308,DRV000535,PAS000717,2026-04-30 17:06:00,2026-04-30 17:16:00,37.78661,-122.444626,37.752164,-122.453729,12.35,0.0,1.0,completed
RIDE00000309,DRV000913,PAS000776,2026-04-30 18:47:00,2026-04-30 20:02:00,37.431133,-122.160063,37.753851,-122.406592,98.41,15.0,1.0,completed
RIDE00000310,DRV001487,PAS004614,2026-04-30 08:58:00,2026-04-30 10:58:00,37.792804,-122.395471,37.433674,-122.15297,224.91,34.0,1.91,completed
RIDE00000311,DRV000428,PAS003370,2026-04-30 15:39:00,2026-04-30 15:51:00,37.792845,-122.432124,37.78948,-122.408747,9.75,1.0,1.0,completed
RIDE00000312,DRV000177,PAS001120,2026-04-30 16:29:00,2026-04-30 17:44:00,37.806076,-122.390948,37.399091,-122.067354,118.6,21.0,1.0,completed
RIDE00000313,DRV001934,PAS003592,2026-04-30 19:04:00,2026-04-30 19:09:00,37.811042,-122.408669,37.78741,-122.403499,12.57,0.0,1.45,completed
RIDE00000314,DRV000415,PAS001360,2026-04-30 15:45:00,2026-04-30 15:50:00,37.809146,-122.28785,37.820267,-122.279034,6.55,0.0,1.0,completed
RIDE00000315,DRV000465,PAS002130,2026-04-30 19:02:00,2026-04-30 20:31:00,37.812086,-122.272208,37.402705,-122.097234,260.6,0.0,2.3,completed
RIDE00000316,DRV001924,PAS000249,2026-04-30 09:34:00,2026-04-30 10:01:00,37.871989,-122.258222,37.791414,-122.425848,40.76,7.0,1.0,completed
RIDE00000317,DRV001637,PAS000843,2026-04-30 18:03:00,2026-04-30 19:13:00,37.444304,-122.155135,37.347394,-121.894053,68.05,17.0,1.0,completed
RIDE00000318,DRV000204,PAS004163,2026-04-30 17:18:00,2026-04-30 17:26:00,37.776312,-122.420845,37.795225,-122.454682,11.27,0.0,1.0,completed
RIDE00000319,DRV000719,PAS001931,2026-04-30 18:39:00,2026-04-30 18:49:00,37.760157,-122.410951,37.776129,-122.430608,9.84,0.0,1.0,completed
RIDE00000320,DRV000979,PAS000162,2026-04-30 18:20:00,2026-04-30 18:27:00,37.816435,-122.439311,37.787348,-122.45027,10.51,0.0,1.0,completed
RIDE00000321,DRV001485,PAS002140,2026-04-30 10:21:00,2026-04-30 10:26:00,37.802502,-122.260676,37.813867,-122.282362,8.0,2.0,1.0,completed
